Id,compound
327090,0.0
327092,0.2382
327097,0.0
327101,0.8122
327104,0.0
327107,0.4173
327111,0.5927
327113,0.5267
327124,0.977
327125,0.9427
327126,0.0
327134,-0.6108
327141,0.8629
327145,0.9598
327146,0.9397
327148,0.8176
327149,-0.8271
327154,-0.0772
327156,0.9602
327158,0.8225
327162,-0.1779
327163,0.3205
327164,0.5574
327168,-0.0286
327169,0.6249
327174,0.34
256462,0.9371
256463,0.0258
256465,0.9393
256466,0.7029
256467,0.9631
256468,0.0
256470,0.636
256471,-0.6428
256473,0.8885
256474,0.1406
256475,0.6486
256477,0.5696
256481,0.5423
256482,0.8928
256485,0.9768
256487,0.1217
256488,0.9142
256489,-0.2263
256493,-0.2912
256494,0.9884
256495,0.0
256503,0.802
256505,0.8797
256507,0.0
256516,0.6757
256517,0.8801
256519,0.9029
256523,0.6369
256526,-0.8057
256537,0.2374
256538,0.296
256544,0.6124
256545,-0.3709
256546,0.8519
256551,0.9245
256555,0.8116
256556,0.8623
256563,-0.4471
392683,0.5815
392684,0.0
392685,0.7678
392687,0.3647
392691,0.0
392694,0.926
392698,0.4588
392701,0.9617
392703,-0.5423
392708,0.6124
392710,0.25
392711,0.9577
392713,-0.8824
392714,0.1901
392716,0.5754
392718,0.5267
392723,0.9043
392725,0.0
392726,0.6705
392727,-0.9883
392728,-0.7603
392734,0.3612
392737,0.9704
392738,0.875
392740,0.6652
392741,0.9901
392743,0.9688
392744,0.5689
392745,0.2732
392749,0.644
392750,0.2023
392752,0.6597
392755,0.9646
392756,-0.0204
392764,0.9826
392765,0.5267
392767,0.0
327177,0.8604
327179,0.8061
327182,0.8126
327186,0.296
327187,-0.5499
327191,0.7165
327192,-0.2944
327195,0.7088
327199,0.7351
327203,0.9602
327219,0.0387
327220,0.4019
327221,0.9714
327224,-0.4754
327225,0.63
327227,0.7263
327232,-0.631
327237,0.8131
327238,0.8271
327239,0.9237
327242,-0.1531
327245,0.9664
327246,0.327
327251,-0.3182
327255,0.8974
327258,0.2139
327268,0.0
327271,0.4404
327274,0.4019
327276,0.2263
327278,0.9731
392775,0.3802
392778,0.6956
392779,0.5082
392781,0.0
392782,0.4019
392783,0.5859
392784,0.3054
392786,0.9022
392788,0.1999
392791,0.8523
392799,0.9003
392800,0.9938
392801,0.4118
392802,-0.4686
392812,-0.6966
392813,-0.4854
392814,0.872
392816,0.0098
392817,0.7783
392821,0.967
392823,0.0772
392824,0.9444
392830,0.1918
392835,0.7579
392838,0.2732
392840,0.7579
392841,0.2455
392844,0.7003
392847,0.6808
392848,0.0
392850,0.6597
392851,0.1531
392852,0.5442
392853,0.6703
392855,0.7845
392857,0.8895
392859,0.9003
392862,0.8472
256567,-0.8979
256573,0.4336
256574,0.8651
256577,0.8594
256591,0.4497
256596,0.6369
256597,0.631
256602,0.25
256603,-0.0366
256609,0.1531
256615,0.9603
256620,0.8555
256622,0.0
256623,0.3612
256626,-0.6933
256629,0.5423
256634,-0.714
256636,0.4678
256637,-0.3192
256648,0.2037
256650,0.1406
256654,0.6785
256656,0.8763
256662,0.0
256663,0.0
327286,0.6369
327287,0.7783
327288,0.9694
327292,0.8807
327294,0.8622
327295,0.8294
327296,0.7589
327299,0.1531
327303,0.8462
327318,0.9132
327319,0.2263
327324,0.9356
327326,0.3167
327328,0.1531
327331,0.0
327335,-0.1154
327339,-0.9734
327340,0.9338
327342,-0.9598
327343,0.8146
327344,0.6712
327347,-0.1027
327348,0.0769
327350,0.5106
327352,0.9778
327353,0.5994
327355,0.0
327356,0.8573
327357,-0.2107
327358,0.8807
327363,-0.25
327364,0.2732
256667,0.6908
256669,-0.3818
256670,-0.3612
256677,0.836
256680,0.4121
256681,0.8713
256684,0.6249
256685,0.466
256687,0.2263
256698,0.9716
256699,0.7713
256705,0.0
256707,0.9929
256713,-0.2074
256714,-0.8493
256720,0.1985
256722,-0.4019
256725,0.6249
256726,0.889
256727,0.0
256728,0.6317
256736,0.0754
256738,0.9571
256739,0.7461
256740,0.7579
256745,0.872
256746,0.7184
256749,0.5574
256750,-0.296
256751,0.0
256754,-0.4019
256758,0.791
256770,0.8248
256772,0.6652
256778,0.3788
392865,0.9085
392871,0.8765
392876,0.3612
392877,0.8107
392880,0.0
392881,0.4939
392882,0.9001
392885,0.0
392886,0.9247
392887,0.5775
392891,-0.7096
392892,0.9581
392896,-0.7738
392897,0.8146
392898,0.9221
392900,0.9838
392902,-0.1531
392903,0.057
392904,0.5994
392906,-0.6154
392907,0.4019
392909,0.927
392911,-0.2263
392912,0.9231
392914,0.9153
392916,0.0
392919,0.0
392920,0.2354
392922,-0.7684
392924,0.5003
392925,0.9417
392927,0.9501
392930,-0.5449
392931,0.765
392932,0.6486
392933,-0.8248
327371,-0.8871
327373,0.8151
327375,0.8398
327376,0.4767
327377,0.9936
327378,-0.6597
327385,0.7351
327387,0.9605
327388,0.5927
327389,-0.7078
327394,0.4503
327398,0.8859
327400,0.3612
327402,0.4215
327405,0.6124
327406,0.3097
327409,-0.34
327411,0.8514
327412,-0.2263
327414,0.4215
327416,0.2135
327417,0.8903
327418,0.788
327420,0.6399
327421,0.0
327425,0.6597
327427,-0.5279
327431,0.9783
327432,0.4215
327435,0.4215
327437,-0.8871
327438,0.7351
327444,0.8095
327446,0.4939
327447,0.7311
327448,0.5055
327449,0.5887
327451,0.6187
327452,0.9916
327453,0.9081
327454,0.9784
327456,0.3612
256780,-0.4215
256782,0.1972
256783,0.6808
256787,0.373
256793,0.6956
256794,0.7506
256797,0.6114
256798,0.3182
256805,0.8986
256807,0.4215
256808,-0.1628
256810,0.9493
256813,0.7677
256816,0.977
256819,0.0772
256823,0.0
256826,0.743
256835,0.1754
256839,-0.431
256841,0.7184
256843,-0.0514
256846,0.3182
256851,0.336
256860,0.9737
256862,-0.9042
256865,0.0
256867,-0.2846
256875,0.4019
256876,0.899
256877,-0.669
256889,-0.4771
256890,0.7267
256891,-0.296
256901,-0.0772
256902,0.3291
392936,0.6115
392939,0.0772
392943,-0.9761
392944,0.5719
392945,0.4365
392946,-0.62
392948,0.7043
392949,-0.7201
392951,0.9106
392952,0.9117
392954,-0.6249
392956,-0.1406
392958,-0.5684
392959,0.2006
392961,0.0157
392963,0.6443
392966,0.7463
392968,0.0
392971,-0.3491
392972,-0.5043
392973,0.27
392974,0.9307
392975,-0.128
392978,-0.5423
392979,0.8335
392981,0.0
392982,0.7579
392984,-0.9885
392989,-0.296
392991,0.9616
392993,0.8689
392994,0.7845
392995,-0.6688
392997,0.8807
392999,0.9153
393001,0.7184
393003,-0.2382
393004,0.9349
393005,0.7856
393007,-0.3056
393008,-0.7003
393013,0.7959
393014,0.3818
393016,0.9559
393017,-0.5926
393018,-0.6336
393019,0.8313
393021,-0.9595
327460,-0.0772
327461,0.7325
327462,0.6164
327464,-0.1406
327476,0.8779
327477,0.7574
327481,-0.5106
327483,0.9817
327486,0.3291
327487,-0.668
327488,0.9943
327489,-0.6246
327490,0.8124
327495,0.6124
327496,-0.4939
327497,-0.4019
327499,-0.4215
327500,0.6516
327504,-0.4215
327507,0.9584
327510,0.9133
327514,0.329
327520,0.9428
327521,0.5023
327524,0.9124
327527,0.5384
327529,-0.3453
327532,-0.9297
327534,0.1945
327538,0.8126
327539,0.9306
327546,0.937
393024,0.5994
393030,0.8671
393031,0.597
393032,0.7836
393034,0.9841
393035,0.9051
393036,0.6486
393037,-0.9531
393038,-0.344
393039,0.5927
393040,0.4767
393041,0.6249
393043,-0.0387
393045,0.902
393047,0.3612
393048,0.9054
393051,0.9647
393052,-0.9907
393057,0.9512
393058,0.8922
393059,0.4975
393062,0.872
393067,0.802
393068,0.5955
393069,0.8555
393070,0.5859
393072,0.6096
393073,-0.8939
393074,0.6124
393080,0.9186
393081,0.1531
393083,0.9393
393085,0.0
393087,0.7579
393088,0.9231
393089,0.1901
393093,0.0
393094,-0.2134
393098,-0.8484
393099,0.7935
393103,-0.2874
393104,0.6249
393105,-0.6808
393106,0.7964
256904,-0.2577
256905,0.7351
256906,0.1935
256908,0.951
256912,0.0772
256915,0.8435
256916,-0.9029
256917,-0.296
256918,0.9957
256922,0.9635
256924,0.1813
256928,0.7889
256929,0.6044
256936,0.9054
256939,-0.0516
256943,0.2382
256954,0.765
256957,0.7321
256958,0.7964
256959,-0.8359
256962,0.9694
256963,0.5346
256964,0.5709
256965,0.4767
256967,0.2263
256972,0.6859
256975,-0.5106
256976,-0.0489
256981,0.7391
256982,0.8988
256983,0.9632
256989,0.0258
256998,0.3382
256999,-0.34
327548,0.8422
327551,0.882
327552,0.7351
327560,0.5106
327562,0.0
327563,0.4019
327566,0.9652
327568,0.8885
327570,0.7003
327573,0.9023
327574,-0.5334
327578,0.8313
327583,0.631
327584,0.0
327586,0.7089
327589,0.8916
327592,-0.3612
327601,0.765
327606,0.8496
327607,-0.3291
327611,-0.8381
327618,0.836
327620,0.7184
327622,0.6369
327623,0.7783
327625,0.4389
327626,0.5112
327633,-0.6597
327635,-0.34
327638,0.2732
327641,0.0
327643,0.4939
327644,0.7251
327646,0.8596
327648,0.5413
257007,0.8957
257008,-0.47
257011,0.5927
257013,0.4767
257014,-0.3182
257018,0.25
257020,0.721
257022,-0.886
257025,0.0
257027,0.1531
257030,0.836
257031,0.9169
257034,0.3919
257036,-0.4019
257042,-0.4333
257043,-0.802
257045,0.0
257046,0.0
257047,-0.7845
257049,0.6478
257050,0.4781
257051,-0.1063
257053,0.9609
257059,-0.296
257061,0.628
257071,0.6389
257077,0.9675
257079,0.8773
257080,-0.2255
257082,-0.6808
257085,0.296
257086,0.92
257094,0.9664
257096,0.9876
257098,0.8873
257102,0.1321
393109,0.836
393110,0.2617
393112,0.8934
393119,0.5023
393120,-0.7778
393122,0.2617
393125,0.9041
393128,0.6133
393130,0.9733
393131,-0.8956
393135,-0.296
393136,0.3211
393137,0.0
393138,0.4404
393140,0.9697
393141,0.9767
393142,0.6249
393146,0.2382
393147,-0.145
393148,-0.5749
393149,0.0405
393151,0.9457
393152,0.9327
393153,-0.631
393154,0.4767
393155,0.128
393157,-0.2703
393161,-0.1967
393166,0.5499
393167,0.8969
393168,0.7033
393169,-0.9958
393172,0.8847
393173,-0.1901
393174,0.8845
393175,0.9287
393176,0.883
393177,0.6478
393178,-0.128
393179,-0.0516
393181,-0.4215
393185,0.2466
327655,-0.1779
327659,0.437
327660,0.825
327663,0.8176
327666,0.128
327671,-0.4588
327672,0.9136
327674,0.8402
327675,0.0
327676,0.9531
327678,0.8689
327680,-0.5719
327683,0.4707
327687,0.9901
327692,-0.7783
327695,0.4404
327702,0.8126
327703,-0.6249
327707,-0.875
327708,0.6705
327709,0.7992
327710,0.9442
327719,-0.4588
327722,-0.1901
327724,0.9675
327727,0.9465
327729,-0.7847
327738,0.7506
327741,0.7506
327746,-0.3291
327749,0.9638
327750,0.9637
327754,0.7783
327755,-0.2263
327756,0.4215
327760,0.7713
393192,0.4767
393193,0.8873
393197,0.296
393200,0.7579
393201,-0.4067
393202,0.6852
393203,0.6361
393207,-0.999
393208,0.2144
393209,0.0
393210,0.8932
393211,0.7624
393212,0.8836
393216,0.0
393218,0.9336
393220,0.8047
393221,0.6915
393222,0.6124
393225,-0.2732
393226,0.2103
393227,0.4215
393228,0.0
393231,0.9382
393234,0.34
393239,0.8045
393241,0.9485
393242,-0.1316
393243,0.8555
393246,-0.3875
393248,-0.1511
393250,0.9354
393251,-0.2263
393252,0.5972
393253,0.3818
393254,0.1263
393256,0.2124
393257,0.9169
393259,0.6249
393260,0.0616
393262,0.9204
393263,0.9775
393264,-0.1027
393269,-0.2874
393272,0.3612
393273,0.0
393276,0.6785
327761,0.4528
327762,0.9186
327766,0.9248
327768,-0.6484
327774,-0.0387
327778,0.8779
327782,0.7806
327784,0.4587
327792,0.1831
327794,0.659
327797,0.0811
327799,0.7876
327800,0.5106
327805,0.6694
327806,0.948
327814,0.7959
327815,0.4019
327820,-0.5106
327824,-0.2144
327831,0.6124
327833,0.0
327835,-0.6574
327841,0.0
327843,0.9523
327847,-0.8327
393277,0.3818
393278,0.4939
393279,0.5255
393281,-0.2023
393282,0.8372
393288,0.696
393289,-0.6155
393292,0.7717
393293,0.8979
393296,0.4491
393298,0.9594
393300,0.3811
393302,0.0772
393304,-0.508
393305,0.7845
393308,0.8221
393309,0.9639
393310,0.8599
393311,0.2732
393313,-0.0772
393314,-0.2713
393315,0.765
393316,-0.4939
393317,0.1027
393321,-0.25
393324,0.2075
393328,0.8627
327850,0.0772
327853,0.6474
327855,-0.296
327857,0.9402
327864,0.0062
327866,0.7985
327869,0.4767
327871,0.8422
327873,0.6055
327878,0.5023
327880,0.1027
327885,-0.2448
327886,0.6885
327887,0.0
327888,0.8442
327892,-0.6808
327893,0.7709
327899,-0.6991
327902,0.4939
327907,0.2732
327908,-0.1083
327909,-0.25
327910,-0.0626
327911,0.7391
257106,0.8998
257107,0.8915
257108,0.8555
257109,0.6757
257110,-0.0772
257114,0.0
257115,0.5023
257118,0.7743
257120,0.0772
257121,-0.016
257124,0.2396
257127,0.7239
257128,0.2255
257134,0.7003
257135,0.9382
257136,0.7003
257140,0.0772
257143,0.0
257151,0.6908
257156,0.8118
257161,-0.3291
257163,0.0
393330,0.946
393331,-0.3624
393334,0.3389
393335,0.4118
393337,-0.9058
393341,0.7964
393342,0.9418
393344,0.908
393346,0.858
393347,0.5734
393348,0.0
393354,0.875
393355,-0.1685
393357,0.8381
393358,0.8695
393361,-0.1154
393362,0.4939
393363,0.0
393365,-0.5994
393367,0.8807
393368,0.34
393369,0.4951
393376,-0.4939
393378,0.1727
393379,-0.9085
393381,0.9349
393385,0.9125
393386,0.937
393387,0.6369
393388,0.0
393389,0.0
393390,0.34
393391,0.3989
393393,0.7717
393398,0.4404
393399,-0.4019
393402,-0.2382
393403,0.5302
393404,0.802
393405,0.8297
393406,-0.2823
393408,0.9569
393409,0.6891
393410,0.3197
393412,0.9896
393414,0.25
393415,0.5707
393416,-0.1901
393417,0.8507
393418,0.5859
393421,0.7269
393422,0.9042
393426,0.0
393428,0.0
393430,0.5859
393434,-0.8708
393435,0.2525
327915,0.6705
327919,0.0
327925,-0.7579
327937,0.9277
327939,0.2732
327940,0.4678
327946,0.4912
327949,0.9328
327951,0.09
327952,-0.624
327953,-0.3291
327954,0.3182
327962,-0.7237
327963,-0.4574
327964,-0.1573
327965,0.9371
327966,0.9598
327969,0.2382
327974,0.0
327977,-0.6946
327979,0.4019
327985,0.6186
327986,0.0
327989,-0.0258
327996,-0.8074
328002,0.6988
328007,0.6124
328010,0.7126
328011,-0.3612
328012,-0.3919
328016,0.296
328018,0.848
328020,0.7672
328022,0.7845
328028,0.4215
328029,0.7003
328031,0.7258
328034,0.34
328037,0.6331
328041,0.7783
328043,0.9142
328045,0.9562
328052,0.5904
257166,0.9398
257167,0.3229
257168,0.4767
257171,0.4404
257174,0.9536
257175,-0.6249
257178,-0.2587
257182,0.0414
257187,0.8171
257189,0.3182
257190,0.882
257195,0.8149
257199,0.875
257203,0.8768
257206,0.5023
257208,0.9436
257210,0.8402
257219,0.6996
257225,0.6124
257226,-0.3867
257227,0.9709
257228,0.765
257229,0.9168
257231,0.0
257232,-0.9503
257236,-0.9062
257237,-0.7478
257241,0.4019
257247,0.8185
257249,0.8798
257258,-0.9188
257259,0.8979
257260,0.6898
257272,-0.4767
257277,0.4404
257278,0.5719
257288,-0.8598
257292,0.7999
257293,0.3818
257294,0.9698
257297,-0.8225
257306,-0.631
257310,0.5994
393440,0.1027
393443,0.0772
393445,0.9118
393448,0.9625
393450,-0.0697
393451,0.7535
393455,0.7882
393458,0.0772
393459,0.8814
393463,0.4019
393464,0.7152
393465,0.849
393467,0.9827
393468,0.6601
393469,0.6705
393470,0.994
393471,0.636
393472,-0.296
393473,0.775
393474,0.902
393475,0.8882
393477,-0.9374
393478,0.0516
393479,0.9867
393480,0.4019
393482,0.9672
393486,-0.0258
393487,-0.4019
393488,0.144
393492,0.9037
393494,0.5106
393495,0.9789
393497,-0.0739
393500,0.4215
393504,0.7906
393505,-0.4767
393507,-0.0572
393511,-0.6544
328058,0.5927
328059,0.872
328060,0.9151
328061,-0.8953
328062,0.2302
328073,0.7847
328075,-0.9565
328084,0.6432
328085,0.7814
328089,-0.3182
328093,0.0
328096,0.743
328103,0.0
328108,0.2726
328109,0.3644
328112,0.9607
328114,0.9568
328115,0.7184
328121,0.5407
328123,0.3612
328128,0.7681
328132,0.4404
328137,0.6705
328139,0.3818
328140,0.8319
328141,0.6249
328145,-0.8282
328147,-0.2205
328148,0.0
328149,-0.5346
328159,-0.6597
328166,-0.4019
328167,0.9567
328168,0.8861
257312,0.8807
257314,-0.3167
257317,0.9231
257318,0.4939
257320,0.9079
257321,0.25
257328,0.5499
257337,0.6249
257338,0.1901
257339,0.6652
257342,-0.5423
257343,-0.5499
257345,0.7434
257346,0.9253
257351,0.9497
257353,0.4019
257357,0.5574
257361,0.9584
257362,-0.1359
257365,0.9771
257366,-0.4854
257373,0.3182
257374,-0.5207
257378,0.6908
257386,0.0
257389,0.9473
257391,0.7344
257392,0.69
257397,0.8074
257404,0.9463
257406,0.91
257409,0.6369
257411,-0.3182
257413,0.8958
257415,0.431
257420,0.8901
257421,-0.7506
393513,0.8762
393514,-0.4019
393515,0.6249
393516,0.7269
393517,0.8687
393518,0.8934
393520,0.1779
393521,0.7171
393522,0.0
393524,0.8191
393525,0.8625
393528,-0.1901
393531,0.5994
393538,0.9083
393539,0.7096
393540,-0.4588
393542,0.6708
393545,0.7012
393547,0.9865
393548,0.886
393549,0.9371
393550,-0.3506
393551,0.93
393553,0.9234
393558,0.4723
393559,0.9657
393560,0.1531
393563,0.767
393564,0.7855
393565,0.9604
393568,-0.3919
393569,-0.7342
393571,0.7056
393572,-0.2263
393575,0.3818
393578,0.7732
393579,0.0895
393581,0.5859
393585,0.9528
393592,0.7845
393594,0.8142
393595,-0.6478
393596,0.0
393597,0.9153
393598,0.0
393599,0.9791
328170,-0.7315
328171,-0.5023
328176,0.9114
328178,0.8874
328189,0.8555
328194,0.0772
328199,0.0258
328200,0.0
328203,0.6547
328205,-0.3595
328207,0.8484
328208,0.984
328211,0.3244
328215,0.1406
328216,0.6808
328222,0.0
328225,0.802
328229,-0.3649
328241,0.7495
328242,0.8791
328245,0.3612
328249,-0.1548
328251,-0.6547
328253,-0.5267
328255,0.0258
328260,0.9702
328261,-0.1962
328264,0.0
328266,-0.662
328270,0.9525
328275,0.8126
328276,0.0
257427,0.9016
257428,0.4017
257429,0.7235
257430,0.1007
257434,0.7269
257438,-0.3182
257439,0.1255
257440,0.2965
257442,-0.7672
257447,0.34
257454,0.9559
257458,0.0
257463,0.007
257465,-0.0772
257468,-0.0772
257469,0.9842
257471,-0.0129
257472,0.5707
257487,0.9223
257489,-0.7758
257492,0.5859
257494,0.9481
257496,0.7084
257497,0.0
257498,-0.601
257509,0.954
393602,0.7579
393604,0.5693
393624,0.8689
393628,0.1901
393629,0.0
393630,0.9884
393631,-0.9445
393632,0.9921
393633,0.743
393638,0.4019
393639,0.8176
393643,-0.2006
393644,0.6486
393646,-0.4102
393648,0.9929
393649,0.5267
393651,0.2382
393653,-0.9065
393654,-0.2865
393656,-0.7355
393659,0.7906
393660,0.6957
393662,0.2633
393663,0.1406
393664,-0.2732
393665,0.2695
393668,0.9022
393669,-0.5994
393671,0.9246
393673,0.4019
393677,0.6597
393685,0.754
393689,-0.7531
393691,-0.4215
328279,-0.2672
328283,0.41
328284,0.9505
328286,0.4939
328292,-0.5719
328293,0.7964
328296,0.34
328305,0.3612
328309,-0.2263
328312,0.7959
328313,0.887
328317,0.0
328329,0.6958
328331,0.9253
328338,0.7783
328342,0.0
328343,0.4466
328348,0.0872
328350,0.951
328358,0.4404
328360,-0.34
328361,-0.101
328369,0.0
328381,0.6705
328385,-0.9081
328390,0.1406
328392,0.99
328395,0.9738
328397,-0.5106
328398,-0.6486
328401,0.6639
257511,0.8496
257512,0.6705
257517,-0.3612
257524,-0.5423
257526,0.8225
257529,-0.5719
257534,0.7506
257536,-0.0772
257537,-0.0657
257538,0.0
257539,0.6705
257541,0.3612
257544,0.4404
257545,0.6369
257547,0.8863
257548,-0.3867
257549,0.1234
257550,-0.5574
257551,0.0
257553,0.4019
257557,0.6124
257558,0.7876
257562,0.3612
257563,-0.765
257566,-0.7748
257568,-0.1566
257569,-0.1027
257572,0.0772
257573,0.296
257579,-0.4019
257580,-0.5499
257581,-0.128
257582,-0.8375
257590,-0.7096
257597,0.8126
257598,0.6956
257601,0.9464
257603,-0.3919
257604,0.3029
257605,0.5499
257608,0.6705
257611,0.5664
257614,-0.9485
257621,-0.6542
257624,0.9231
257625,0.2541
257627,0.9583
257630,0.982
257632,0.7717
257633,0.5423
257637,0.7345
393697,0.9744
393699,0.8376
393700,0.6948
393701,0.5023
393705,0.0
393706,0.9379
393707,0.4588
393708,-0.6915
393710,0.9404
393711,0.3457
393712,-0.9042
393715,0.34
393716,0.8867
393717,0.9541
393719,0.6457
393720,0.9839
393721,0.6486
393722,0.994
393724,0.3287
393727,0.8848
393729,0.986
393730,0.901
393732,0.4767
393733,0.7036
393734,-0.0644
393735,0.7717
393736,0.7353
393737,0.1531
393739,0.9099
393740,0.0
393745,0.0772
393746,0.9345
393748,0.5859
393751,-0.8555
393753,-0.8021
393756,0.6588
393760,0.8591
393762,0.793
393769,-0.771
393770,0.8955
393776,0.9884
393777,0.5994
393778,0.296
393780,-0.1783
393781,0.7549
393783,0.6428
393784,0.9828
393785,0.5994
393786,0.9051
393792,0.0
328403,0.9712
328405,0.7644
328406,0.9609
328413,-0.1136
328414,0.7349
328417,0.8991
328418,-0.7269
328419,-0.7223
328422,-0.5901
328424,0.8719
328426,-0.8754
328427,0.7184
328430,0.2023
328437,0.7506
328440,0.6486
328441,0.8176
328443,-0.8791
328445,0.0
328447,0.34
328451,0.8591
328454,0.5341
328459,0.0
328463,0.9272
328467,0.9476
328472,0.9889
328473,0.6956
328477,-0.9517
328480,-0.9602
328485,0.8885
328486,0.8883
328488,0.4697
328490,0.802
328492,0.9524
328494,0.4516
328503,0.5994
328504,0.902
328505,0.9515
328509,-0.274
328510,0.9621
328514,-0.8017
328517,0.0
328524,0.9136
328525,-0.4215
328527,0.5859
328528,0.8316
257644,-0.7876
257647,-0.1719
257657,0.4588
257661,-0.2342
257662,0.4767
257663,0.8855
257665,-0.3506
257672,0.9272
257677,0.7421
257679,0.8573
257681,0.0891
257686,-0.928
257691,-0.0258
257692,-0.891
257693,0.0987
257694,0.8248
257696,0.8607
257697,0.9855
257709,0.6415
257711,-0.3318
257721,0.1154
257722,0.4215
257728,0.7184
257729,-0.5682
257731,0.34
257735,0.0
257739,0.8122
257740,0.4478
257742,0.9896
257744,0.8402
257746,0.5801
257750,0.2732
257753,0.0772
257756,0.5719
257762,0.128
257768,0.9125
257769,0.8493
257771,0.5859
257773,0.2846
257775,0.9153
257777,0.0
257778,0.1154
257779,0.8625
257780,0.5809
257782,-0.7738
257784,0.9022
257785,0.3612
257786,-0.1655
257789,0.4741
257793,0.1962
257794,0.6876
257799,-0.3412
257800,0.7484
257801,0.6369
257802,0.0
257804,0.9028
257805,0.9682
393793,-0.4845
393796,0.7424
393797,-0.2677
393798,0.8779
393804,-0.9171
393805,0.6908
393808,0.8316
393810,0.4601
393811,0.7311
393816,0.8615
393817,0.8951
393823,0.1901
393825,0.5574
393826,0.1901
393828,0.9906
393830,0.9062
393832,0.9397
393836,0.0
393837,-0.9419
393840,0.9505
393841,-0.892
393844,0.9679
393845,0.7579
393846,0.5859
393848,0.2831
393851,0.5574
393854,-0.5267
393857,0.5746
393858,-0.204
393860,0.9253
393862,0.3291
393863,0.8144
393865,0.7658
393866,0.9398
393867,0.0
393869,-0.866
393873,0.5719
393875,0.0
393877,0.6652
393878,-0.2275
393884,-0.0258
393885,0.705
393886,0.9814
393890,0.2975
393891,0.6217
393892,0.7773
393893,0.1576
393894,0.8275
328535,0.9081
328536,0.6768
328539,0.8307
328542,0.5267
328545,0.1872
328547,0.34
328550,0.3612
328556,0.6542
328561,0.9901
328562,0.879
328568,0.985
328572,-0.6999
328574,0.7561
328577,0.0808
328582,0.2502
328589,0.3995
328592,-0.0931
257806,0.9309
257811,0.5423
257815,0.9186
257816,0.1018
257818,0.0772
257821,-0.9913
257824,0.8926
257825,-0.3779
257834,0.0
257835,0.9774
257842,0.9097
257843,0.8388
257846,-0.9478
257849,0.2732
257851,-0.7579
257855,-0.4019
257857,0.604
257858,0.3314
257859,0.6059
257861,0.8513
257866,0.9171
257867,0.9376
257868,0.8464
257869,0.7506
257871,0.4767
257875,-0.2263
257877,0.8176
257887,0.4019
257888,-0.8655
257889,0.4347
257895,0.9961
257896,0.7392
257898,0.5499
257899,0.9772
257904,0.8223
257905,0.3976
257907,0.9618
257908,-0.8896
393899,0.0772
393901,0.9799
393903,0.9033
393905,0.0
393906,0.7783
393907,0.6476
393909,-0.3722
393911,0.4019
393913,0.8186
393914,0.6369
393918,0.9634
393923,0.886
393926,0.0
393927,-0.0151
393931,0.6249
393932,-0.624
393933,0.9595
393935,0.3744
393937,0.891
393940,0.6808
393941,0.2617
393942,-0.3182
393943,0.707
393944,0.0
393946,-0.3182
393947,0.6956
393949,0.3802
393953,0.2023
393954,0.3182
393957,0.2095
393958,-0.8705
393960,0.296
393961,-0.642
393962,-0.0972
393963,0.1901
393968,0.5423
393973,0.4939
393974,0.0606
393977,0.8321
393978,0.7076
393979,0.9568
328599,0.8074
328602,0.0
328604,0.5255
328606,0.0387
328608,0.8481
328614,0.0
328619,-0.9463
328622,-0.9119
328625,0.128
328626,0.4588
328627,0.1901
328629,0.0772
328630,0.9439
328631,0.4215
328633,0.928
328653,-0.3215
328660,0.0
328665,0.8588
328666,0.3612
328667,0.3612
328668,-0.4093
328675,0.0
328683,0.9399
328685,0.5267
328691,0.7529
328702,0.8735
328703,-0.8951
328710,0.7269
328712,0.9889
257916,0.9635
257917,0.7794
257922,-0.7561
257924,0.6124
257926,0.7724
257929,-0.9991
257932,0.9826
257935,0.7288
257936,0.7964
257940,-0.7184
257946,-0.2975
257951,-0.4344
257953,0.9853
257955,0.5922
257956,0.5807
257959,0.1531
257968,0.9169
257969,0.75
257974,0.3612
257976,-0.7436
257977,0.9153
257981,0.8241
257984,0.7345
257985,0.8637
257986,0.7781
257990,0.5994
257992,-0.5975
257996,0.0
257998,0.903
257999,0.6369
258002,0.8555
258003,0.802
258010,0.0
258011,0.8834
258012,0.8172
258013,0.0
258016,-0.7003
258017,0.8462
258021,0.6956
258022,-0.5994
258023,0.9767
258024,0.8316
258025,0.1027
258026,0.8201
258027,-0.5859
258028,0.4045
258030,0.8481
258032,0.8844
258033,-0.1361
393982,0.4749
393986,-0.6155
393988,0.34
393991,-0.4005
393992,-0.5647
393993,0.7649
393996,0.7717
393998,-0.6705
394005,0.4514
394008,0.9765
394010,0.2533
394011,0.9349
394014,0.8732
394016,0.9349
394017,0.6757
394020,0.9325
394022,0.8261
394023,0.9161
394024,-0.9445
394028,-0.2263
394029,0.9138
394031,0.9875
394032,-0.2732
394033,-0.8658
394036,0.9311
394037,0.9517
394038,0.0
394039,0.765
394041,0.7357
394042,-0.3182
394043,-0.3612
394044,0.0
394049,0.8953
394052,0.8793
394053,0.1901
394054,0.9052
394055,-0.6382
394056,0.1531
394057,-0.0062
394058,0.7926
394060,0.0
394062,-0.5248
394063,-0.4767
394068,-0.9325
394071,0.4019
394072,-0.5526
394074,0.7184
394076,0.6486
394077,0.1406
394079,0.5267
394080,0.6074
394083,0.9665
394085,0.8248
394088,-0.8922
394092,0.9244
328716,0.34
328717,0.1321
328719,0.0772
328723,-0.9036
328729,0.9522
328743,-0.9403
328748,0.7483
328762,0.9435
